tconst,titleType,primaryTitle,genres,Sinopsis,emocion,tmdb_id,imagen,plataformas,link,inPeru
tt3180664,movie,Yajamana,"[18, 10751]","Shankar sacrifices his own interests and refuses to marry in order to support and educate his younger brothers. However, his life changes when a girl falls in love with him.",sadness,715567.0,https://image.tmdb.org/t/p/w500None,['Sun Nxt'],https://www.themoviedb.org/movie/715567-yajamana/watch?locale=PE,True
tt3189256,movie,Om,"[28, 80, 18]","Satya, the son of a priest, leads a straightforward life until he meets the girl of his dreams. His love for her drags him into the world of crime, making him lose everyone he is closed to.",sadness,357856.0,https://image.tmdb.org/t/p/w500/hjP5nkK3KdS1NpEHV2xv2MkSmGk.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/357856/watch?locale=PE,True
tt3302820,movie,Cowspiracy: The Sustainability Secret,[99],"Follow the shocking, yet humorous, journey of an aspiring environmentalist, as he daringly seeks to find the real solution to the most pressing environmental issues and true path to sustainability.",joy,282297.0,https://image.tmdb.org/t/p/w500/5rn3jsTgqQWPQRDof3eHT3wd500.jpg,['Netflix'],https://www.themoviedb.org/movie/282297-cowspiracy-the-sustainability-secret/watch?locale=PE,True
tt3315342,movie,Logan,"[28, 18, -1]","In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",fear,263115.0,https://image.tmdb.org/t/p/w500/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,"['Disney Plus', 'Star Plus']",https://www.themoviedb.org/movie/263115-logan/watch?locale=PE,True
tt3322420,movie,Queen,"[12, 35, 18]","Rani, a 24-year-old homely girl, decides to go on her honeymoon alone when her fiancé calls off the wedding. Traveling around Europe, she finds joy, makes friends, and gains new-found independence.",joy,247645.0,https://image.tmdb.org/t/p/w500/vKLp0X2RQOuA31R3AdaYtDdKIPK.jpg,['Netflix'],https://www.themoviedb.org/movie/247645-queen/watch?locale=PE,True
tt3394420,movie,Ulidavaru Kandanthe,"[80, 18, 53]","Malpe, a small fishing town on the Arabian Coast. Located 6 kms to the west of the temple town, Udupi. Malpe's beaches are washed clean everyday by the sea. The waves ensure that nothing gets left behind on the sands. But then, the waves cannot reach everything. It is the time of the year when Udupi and its surroundings are decked up to celebrate Sri Krishna Janmaashtami. Men and children walk the streets dressed up as characters from mythology. Teams painted as tigers are seen dancing to drum beats all around the town. But violence seems to be brewing in Malpe this Krishna Janmaashtami.",anger,262476.0,https://image.tmdb.org/t/p/w500/b7Ee4DKKhNVYNV84rovdqcWXjgt.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/262476/watch?locale=PE,True
tt3438252,movie,Apur Panchali,"[18, 10751, 36]","Arko, a film student, invites Subir Banerjee, who played the legendary role of Apu, to attend an award ceremony in Germany. But the old man hesitates to accept the invitation.",anger,269561.0,https://image.tmdb.org/t/p/w500/pZzxFGzJF1Bw6bQeBsDPP72gEhH.jpg,['Hoichoi'],https://www.themoviedb.org/movie/269561-apur-panchali/watch?locale=PE,True
tt3445270,movie,The Battered Bastards of Baseball,"[99, -1]",Hollywood veteran Bing Russell creates the only independent baseball team in the country—alarming the baseball establishment and sparking the meteoric rise of the 1970s Portland Mavericks.,sadness,250700.0,https://image.tmdb.org/t/p/w500/h7hdQt7zpCRlDU3EqeJR6IVqNZW.jpg,['Netflix'],https://www.themoviedb.org/movie/250700-the-battered-bastards-of-baseball/watch?locale=PE,True
tt3455224,movie,Virunga,"[99, 10752]","Virunga in the Democratic Republic of the Congo is Africa’s oldest national park, a UNESCO world heritage site, and a contested ground among insurgencies seeking to topple the government that see untold profits in the land. Among this ongoing power struggle, Virunga also happens to be the last natural habitat for the critically endangered mountain gorilla. The only thing standing in the way of the forces closing in around the gorillas: a handful of passionate park rangers and journalists fighting to secure the park’s borders and expose the corruption of its enemies. Filled with shocking footage, and anchored by the surprisingly deep and gentle characters of the gorillas themselves, Virunga is a galvanizing call to action around an ongoing political and environmental crisis in the Congo.",joy,263614.0,https://image.tmdb.org/t/p/w500/b59YdJZyRUu04hnWdmmz4kPjbTF.jpg,['Netflix'],https://www.themoviedb.org/movie/263614-virunga/watch?locale=PE,True
tt3659388,movie,The Martian,"[12, 18, -1]","During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",sadness,286217.0,https://image.tmdb.org/t/p/w500/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,['Star Plus'],https://www.themoviedb.org/movie/286217-the-martian/watch?locale=PE,True
tt3666724,movie,Jolly Days,[18],"A group of college students, who are close friends, face several challenging situations during their four years at an engineering college.",anger,1180649.0,https://image.tmdb.org/t/p/w500/wiHzvHQDXrKz12kZhnOA6R0nZEq.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/1180649-jolly-days/watch?locale=PE,True
tt3741834,movie,Lion,"[-1, 18]","A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",sadness,334543.0,https://image.tmdb.org/t/p/w500/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,['HBO Max'],https://www.themoviedb.org/movie/334543-lion/watch?locale=PE,True
tt3783958,movie,La La Land,"[35, 18, 10402]","Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",sadness,313369.0,https://image.tmdb.org/t/p/w500/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,"['Amazon Prime Video', 'Star Plus']",https://www.themoviedb.org/movie/313369-la-la-land/watch?locale=PE,True
tt3810932,movie,Drushyam,"[80, 18, 53]","Rambabu, a cable operator, lives with his beloved wife Jyothi and two daughters. One day, his family inadvertently gets involved in a grave crime and he must go to great lengths to protect them.",sadness,279450.0,https://image.tmdb.org/t/p/w500/ujH3QanyIVzlTVst80Upk0Tmr2c.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/279450/watch?locale=PE,True
tt3833348,movie,Pioneers in Skirts,[99],"As ambitious women are forced to maneuver a work-world built for company men, Ashley wastes no time planning her escape and clearing a path for the girls coming up fast behind her.",anger,1075864.0,https://image.tmdb.org/t/p/w500/7Hm1ImEOObkMLh0RMgN7cKJjC5A.jpg,['Curiosity Stream'],https://www.themoviedb.org/movie/1075864-pioneers-in-skirts/watch?locale=PE,True
tt3919118,movie,Ghosts,[18],"Lesley Manville gives a career best performance in Richard Eyre's award-winning revival of Ibsen's poignant tragedy. Helene Alving (Lesley Manville) leads an outwardly contented life. It is the eve of the 10th anniversary of her husband's death, and she is about to open an orphanage as a memorial to him. To mark this occasion, her bohemian painter son Oswald (Jack Lowden) has returned from Paris. Helene plans to take the opportunity to reveal the truth to Oswald about his father. But the ghosts of the past erupt during an eventful evening, bringing the facade of civilised family life crashing down. Richard Eyre's production of Henrik Ibsen's coruscating masterpiece exploring the malign consequences of buried secrets and lies was universally acclaimed by the critics. It was also nominated for five Olivier Awards. This HD recording was captured at Trafalgar Studios during the play's strictly limited West End season.",joy,278776.0,https://image.tmdb.org/t/p/w500/64ob26X6TebBImf2Qu7ayKizIpb.jpg,['BroadwayHD'],https://www.themoviedb.org/movie/278776-ghosts/watch?locale=PE,True
tt4016934,movie,The Handmaiden,"[18, 10749, 53]","In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",anger,290098.0,https://image.tmdb.org/t/p/w500/8MnMGO3oALkaiavehLmsKwvBU8S.jpg,['FilmBox+'],https://www.themoviedb.org/movie/290098/watch?locale=PE,True
tt4151098,movie,Omo Child: The River and the Bush,"[-1, 99, 18]","For many generations people in the Omo Valley (tribal southwest Ethiopia) believed some children are cursed and that these 'cursed' children bring disease, drought and death to the tribe. The curse is called 'mingi' and mingi children are killed. Lale Labuko, a young educated man from the Kara tribe was 15 years old when he saw a child in his village killed and also learned that he had 2 older sisters he never knew who had been killed. He decided one day he would stop this horrific practice. Filmed over a five year period we follow Lale's journey along with the people of his tribe as they attempt to change an ancient practice.",sadness,332613.0,https://image.tmdb.org/t/p/w500/gIKC7u6x7NFY5yO8GAsqJCbkYYc.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/332613-omo-child-the-river-and-the-bush/watch?locale=PE,True
tt4154756,movie,Avengers: Infinity War,"[28, 12, -1]","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",sadness,299536.0,https://image.tmdb.org/t/p/w500/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,['Disney Plus'],https://www.themoviedb.org/movie/299536-avengers-infinity-war/watch?locale=PE,True
tt4154796,movie,Avengers: Endgame,"[28, 12, 18]","After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",anger,299534.0,https://image.tmdb.org/t/p/w500/or06FN3Dka5tukK1e9sl16pB3iy.jpg,['Disney Plus'],https://www.themoviedb.org/movie/299534-avengers-endgame/watch?locale=PE,True
tt4429128,movie,Papanasam,"[80, 18, 53]","A cinephile tries to protect his family by hiding a heat-of-the-moment murder committed by his daughter by taking cues from the films he has watched. With the victim the son of a cop, can he get away with it?",anger,330421.0,https://image.tmdb.org/t/p/w500/qH0ayDXNdTvzGrBFwzK79JMyKp1.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/330421/watch?locale=PE,True
tt4430212,movie,Drishyam,"[80, 18, 9648]","A simple, street-smart man tries to protect his family from a cop looking for her missing son.",anger,352173.0,https://image.tmdb.org/t/p/w500/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg,['Netflix'],https://www.themoviedb.org/movie/352173/watch?locale=PE,True
tt4432480,movie,RangiTaranga,"[9648, 53]","Mysterious events begin to unfold after a reclusive novelist and his wife move back to her ancestral village, followed by a journalist.",fear,354667.0,https://image.tmdb.org/t/p/w500/jvE6k9noK4BaU2F1GBhVe7vvjcI.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/354667-rangitaranga/watch?locale=PE,True
tt4632316,movie,Gleason,"[-1, 99]","At the age of 34, former New Orleans Saints defensive back Steve Gleason was diagnosed with ALS and given a life expectancy of two to five years. Weeks later, Gleason found out his wife, Michel, was expecting their first child. A video journal that began as a gift for his unborn son expands to chronicle Steve’s determination to get his relationships in order, build a foundation to provide other ALS patients with purpose, and adapt to his declining physical condition—utilizing medical technologies that offer the means to live as fully as possible.",joy,373446.0,https://image.tmdb.org/t/p/w500/eyVQ501jW3PuzVPLXzkoj14eEWU.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/373446-gleason/watch?locale=PE,True
tt4633694,movie,Spider-Man: Into the Spider-Verse,"[28, 12, 16]","Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",anger,324857.0,https://image.tmdb.org/t/p/w500/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,"['Disney Plus', 'Amazon Prime Video', 'Paramount Plus', 'Claro video', 'Paramount Plus Apple TV Channel ']",https://www.themoviedb.org/movie/324857-spider-man-into-the-spider-verse/watch?locale=PE,True
tt4640206,movie,Sachin - A Billion Dreams,"[99, -1]",Sachin Tendulkar plays himself in this sports-docudrama that traces the life and times of one of the world’s biggest cricket phenomenas.​,joy,401552.0,https://image.tmdb.org/t/p/w500/ysOy2g2NcDRszOM8YF14aru82fy.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/401552-sachin-a-billion-dreams/watch?locale=PE,True
tt4661884,movie,Between the Shades,[99],"Fifty conversations exploring the many different shades of being ""gay"" in America. A conversation on the degrees and varying perceptions about how people define themselves.",anger,511620.0,https://image.tmdb.org/t/p/w500/jpywjerw46oER9GD7OaWDNXZvqI.jpg,['DocAlliance Films'],https://www.themoviedb.org/movie/511620-between-the-shades/watch?locale=PE,True
tt4729430,movie,Klaus,"[12, 16, 35]","When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",anger,508965.0,https://image.tmdb.org/t/p/w500/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,['Netflix'],https://www.themoviedb.org/movie/508965-klaus/watch?locale=PE,True
tt4764372,movie,Empatía,[99],"Ed is commissioned to make a documentary intending to change those habits of society that are harmful to animals. But completely alien to the animal protection movement, he will realize that to carry out the project, he must first convince himself.",anger,453016.0,https://image.tmdb.org/t/p/w500/5RttvaRCGMfiZM5Didg7uXwqSMY.jpg,"['Amazon Prime Video', 'DOCSVILLE']",https://www.themoviedb.org/movie/453016-empatia/watch?locale=PE,True
tt4849438,movie,Baahubali 2: The Conclusion,"[28, 18]","When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",sadness,350312.0,https://image.tmdb.org/t/p/w500/21sC2assImQIYCEDA84Qh9d1RsK.jpg,['Netflix'],https://www.themoviedb.org/movie/350312-2/watch?locale=PE,True
tt4908644,movie,Winter on Fire: Ukraine's Fight for Freedom,"[99, 36, 10752]","A documentary on the unrest in Ukraine during 2013 and 2014, as student demonstrations supporting European integration grew into a violent revolution calling for the resignation of President Viktor F. Yanukovich.",anger,355020.0,https://image.tmdb.org/t/p/w500/kttSZkzoR13kNtZVLmhNsl9oOti.jpg,['Netflix'],https://www.themoviedb.org/movie/355020-winter-on-fire-ukraine-s-fight-for-freedom/watch?locale=PE,True
tt4934950,movie,Talvar,"[80, 18, 9648]",A hardened cop deals with three conflicting perspectives involving a brutal double murder. The case is complicated as the prime suspects are the parents who supposedly killed their teenage daughter.,anger,353464.0,https://image.tmdb.org/t/p/w500/ldwvhHfD8olH6F1nAvAwl7naOK.jpg,['Netflix'],https://www.themoviedb.org/movie/353464/watch?locale=PE,True
tt4987556,movie,Thani Oruvan,"[28, 80, 53]",An idealistic cop and an ambitious scientist-businessman indulge in a high-stake battle of wits.,joy,280165.0,https://image.tmdb.org/t/p/w500/90ZpZw1qZlt0RUVByJATFVUEeEm.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/280165/watch?locale=PE,True
tt4991384,movie,Visaaranai,"[80, 18, 53]","Pandi and his friends, immigrant workers in Andhra Pradesh, are picked up by cops for a crime they never committed. And thus begins their nightmare, where they become pawns in a vicious game where the voiceless are strangled by those with power.",anger,372226.0,https://image.tmdb.org/t/p/w500/dt8NPHvuGki657VxYk3hErOb2B2.jpg,['Netflix'],https://www.themoviedb.org/movie/372226/watch?locale=PE,True
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","[35, 80, 18]","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",anger,359940.0,https://image.tmdb.org/t/p/w500/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,['Star Plus'],https://www.themoviedb.org/movie/359940-three-billboards-outside-ebbing-missouri/watch?locale=PE,True
tt5039054,movie,Oopiri,"[35, 18]","A convict out on parole finds employment as the caretaker of a multi-millionaire, who is paralysed from neck down.",anger,369925.0,https://image.tmdb.org/t/p/w500/5L37SxwpBgf3ABqTvQA9AH0kaCt.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/369925/watch?locale=PE,True
tt5053508,movie,Rammstein in Amerika,"[99, 10402]","The concert film celebrates the band’s legendary show in New York’s Madison Square Garden – Rammstein’s return to the US after a ten-year absence. In HD and 5.1 surround sound.  For the documentary, Rammstein provided extensive, previously unreleased footage and photos from the band archive. In numerous interviews from various periods in the band’s history, the band members speak about their experiences across the Atlantic.",joy,361631.0,https://image.tmdb.org/t/p/w500/3jQELB04oNbWQvirKoq2p6a0uqX.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/361631-rammstein-in-amerika/watch?locale=PE,True
tt5082014,movie,Charlie,"[12, 18, 10749]","A young, nonconforming woman named Tessa gets entangled in a cat-and-mouse chase in the by-lanes of Kerala, hunting for a mysterious artist who previously lived in her apartment.",fear,372297.0,https://image.tmdb.org/t/p/w500/kQo30LL8punEsJu5kMZzJydQYJo.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/372297/watch?locale=PE,True
tt5130746,movie,"Cabbage, Potatoes and Other Demons",[99],"1 village, 1.000 tractors, 100.000 tons of cabbages & potatoes each year - which are hardly sold and eventually destroyed. Is there any way out?",anger,438149.0,https://image.tmdb.org/t/p/w500/qB7nLn6416Dwu9bvmzphajS9i05.jpg,['DocAlliance Films'],https://www.themoviedb.org/movie/438149-varza-cartofi-si-alti-demoni/watch?locale=PE,True
tt5198068,movie,Wolfwalkers,"[28, 12, 16]","In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",anger,441130.0,https://image.tmdb.org/t/p/w500/ehAKuE48okTuonq6TpsNQj8vFTC.jpg,['Apple TV Plus'],https://www.themoviedb.org/movie/441130-wolfwalkers/watch?locale=PE,True
tt5264176,movie,Concerto: A Beethoven Journey,"[-1, 99, 36]","Filmed over the course of four years, Grabsky and his Seventh Art team followed leading concert pianist Leif Ove Andsnes's attempt to understand and interpret one of the greatest sets of works for piano ever written: Beethoven's five piano concertos.The end result is a beautifully-crafted film with lavish cinematography, a signature of Grabsky and Seventh Art's style.  Considered one of the top pianists of the age, Leif Ove Andsnes offers rare insights into the mind of a world-class pianist and access to his personal and professional life. Against the wonderful background of Leif Ove Andsnes playing these five pieces, we also peel back the many myths of Beethoven's life. Perhaps above all it is the fresh new biography of Beethoven that is most revealing.",joy,363926.0,https://image.tmdb.org/t/p/w500/a76BV3DgUhan4xwyGyD7KdXA2kY.jpg,['Magellan TV'],https://www.themoviedb.org/movie/363926-concerto-a-beethoven-journey/watch?locale=PE,True
tt5265976,movie,Nuyorican Básquet,"[99, 36, -1]",The story of the basketball players that represented Puerto Rico at the San Juan's 1979 Pan Am Games.,anger,396425.0,https://image.tmdb.org/t/p/w500/dHiodQJOxAHP2kZVknZVeEVLFJk.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/396425-nuyorican-basquet/watch?locale=PE,True
tt5311514,movie,Your Name.,"[16, 18, 14]","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",fear,372058.0,https://image.tmdb.org/t/p/w500/q719jXXEzOoYaps6babgKnONONX.jpg,['HBO Max'],https://www.themoviedb.org/movie/372058/watch?locale=PE,True
tt5504168,movie,Kshanam,"[9648, 53]","Rishi,an NRI and ex-lover of Swetha returns to India because she asks for help in search of her kidnapped daughter,where the believes doesn't exist.How did Rishi find out the truth behind this scenario?",anger,386427.0,https://image.tmdb.org/t/p/w500/j3ioiA4N4cQ0L5ALZuRpsZPP2eD.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/386427/watch?locale=PE,True
tt5593384,movie,Truth and Justice,[18],"Estonia, 1872. The uncompromising new owner of Robber's Rise must battle with hard work, his spiteful neighbor and with his own family and beliefs to transform the poor land into a flourishing farm of his dreams.",anger,583841.0,https://image.tmdb.org/t/p/w500/l8HlPxCzyGz5sNXSNi6GbSKOgC9.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/583841-tode-ja-oigus/watch?locale=PE,True
tt5618690,movie,Street Gang: How We Got to Sesame Street,"[99, 10751, 36]","Take a stroll down Sesame Street and witness the birth of the most influential children's show in television history. From the iconic furry characters to the classic songs you know by heart, learn how a gang of visionary creators changed the world.",joy,476044.0,https://image.tmdb.org/t/p/w500/qeuFHbuHof2RWb7QzfM4XNR66BF.jpg,['Star Plus'],https://www.themoviedb.org/movie/476044-street-gang-how-we-got-to-sesame-street/watch?locale=PE,True
tt5777628,movie,One More Time with Feeling,"[99, 10402]","Documents the writing, recording and performing of Nick Cave & the Bad Seeds’ sixteenth studio album, Skeleton Tree.",anger,404141.0,https://image.tmdb.org/t/p/w500/1vbn50tSh4mhx7E5wbyYhoh8yuT.jpg,['MUBI'],https://www.themoviedb.org/movie/404141-one-more-time-with-feeling/watch?locale=PE,True
tt5806562,movie,Foreign Wars,[99],"From the land of narco-violence to the land of displaced persons. The documentary Guerras Ajenas ('Wars of Others') explores the consequences of the war on drugs in Colombia, and one of its main tools: aerial spraying.",anger,536665.0,https://image.tmdb.org/t/p/w500/vxw5QNA2kYGkxrjJzghC9qyvAX1.jpg,['HBO Max'],https://www.themoviedb.org/movie/536665-guerras-ajenas/watch?locale=PE,True
tt5824826,movie,Pelli Choopulu,"[35, 18, 10749]","Fed up with his carefree attitude, Prasanth's father fixes his marriage to make him responsible. However, meeting an ambitious girl changes his life for the better.",anger,393841.0,https://image.tmdb.org/t/p/w500/pZ29c1QfWXhnt7WmXS50FN7vM3S.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/393841/watch?locale=PE,True
tt5867036,movie,Roads to Olympia,"[18, -1]","Three young athletes face cultural oppression, intolerance and poverty, as they pursue a shared dream: to compete in the Olympic Games.",joy,485240.0,https://image.tmdb.org/t/p/w500/cBgHbdny0L8IQNt7AnMye6IENjD.jpg,['HBO Max'],https://www.themoviedb.org/movie/485240-roads-to-olympia/watch?locale=PE,True
tt5895028,movie,13th,"[80, 99, 36]",An in-depth look at the prison system in the United States and how it reveals the nation's history of racial inequality.,anger,407806.0,https://image.tmdb.org/t/p/w500/tcKNWD6IFPPsvkpvyZ548naz0is.jpg,['Netflix'],https://www.themoviedb.org/movie/407806-13th/watch?locale=PE,True
tt5929776,movie,Before the Flood,"[99, -1]","A look at how climate change affects our environment and what society can do to prevent the demise of endangered species, ecosystems, and native communities across the planet.",sadness,410718.0,https://image.tmdb.org/t/p/w500/2fFTLaLbm8Ak7JBSYQ8Mb3jcFx9.jpg,['Disney Plus'],https://www.themoviedb.org/movie/410718-before-the-flood/watch?locale=PE,True
tt6076366,movie,Aandavan Kattalai,[18],"A young man, on the advice of an agent, lies that he is married, to go to London. But his visa application is rejected and now, he has to follow-up with a string of lies to hide one lie.",anger,410432.0,https://image.tmdb.org/t/p/w500/oAAfC4fP5aQ707TxbfvxqYBJd4L.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/410432/watch?locale=PE,True
tt6284474,movie,Chowka,"[18, 10749]","The film is the narrative which emerges through various decades, encapsulating the lives of four people and their love lives while sending across a strong message relatable to the common man. Four individuals, each with their own dreams and aspirations, land up in jail. They meet a school teacher who not just shows them hope but also stirs up a passion towards reform.",joy,572118.0,https://image.tmdb.org/t/p/w500/3nEJCnt3VM3o8r5eWDQ0phVwPiv.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/572118-chowka/watch?locale=PE,True
tt6316170,movie,George Takei's Allegiance,[-1],"Inspired by the true-life experience of its star George Takei, Allegiance follows one family's extraordinary journey in this untold American story following the events of Pearl Harbor. Their loyalty was questioned, their freedom taken away, but their spirit could never be broken.",joy,430124.0,https://image.tmdb.org/t/p/w500/fNPOsxAUyNagMHluZ4RPPnJMPb8.jpg,['BroadwayHD'],https://www.themoviedb.org/movie/430124-allegiance/watch?locale=PE,True
tt6319654,movie,Cries from Syria,"[99, 18, 10752]","An attempt to re-contextualize the European migrant crisis and ongoing hostilities in Syria, through eyewitness and participant testimony. Children and parents recount the revolution, civil war, air strikes, atrocities and ongoing humanitarian aid crises, in a portrait of recent history and the consequences of violence.",anger,433051.0,https://image.tmdb.org/t/p/w500/eNfvQKttsz9Gw1veOi05FxeHQRL.jpg,['DOCSVILLE'],https://www.themoviedb.org/movie/433051-cries-from-syria/watch?locale=PE,True
tt6333054,movie,Chasing Coral,[99],"Coral reefs are the nursery for all life in the oceans, a remarkable ecosystem that sustains us. Yet with carbon emissions warming the seas, a phenomenon called “coral bleaching”—a sign of mass coral death—has been accelerating around the world, and the public has no idea of the scale or implication of the catastrophe silently raging underwater.",sadness,432615.0,https://image.tmdb.org/t/p/w500/AvRHRqI4ahmEwscylU10iaNo5RY.jpg,['Netflix'],https://www.themoviedb.org/movie/432615-chasing-coral/watch?locale=PE,True
tt6346162,movie,Disney's Newsies: The Broadway Musical!,[-1],"The rousing tale of Jack Kelly, a charismatic newsboy and leader of a ragged band of teenaged 'newsies,' who dreams only of a better life far from the hardship of the streets. When publishing titans raise distribution prices at the newsboys' expense, Jack finds a cause to fight for and rallies newsies from across the city to strike and take a stand for what's right.",anger,462477.0,https://image.tmdb.org/t/p/w500/3Gw7WM8xZ5xrJp1KniSbrbY9DMI.jpg,['Disney Plus'],https://www.themoviedb.org/movie/462477-newsies/watch?locale=PE,True
tt6384376,movie,Colours of Innocence,[18],"10-year-old Gopal's carefree childhood is disrupted when his father meets with an accident, leaving his family destitute.",sadness,423447.0,https://image.tmdb.org/t/p/w500/iAMLO9USm7fbiXB4TSxdSUsJ3rW.jpg,['Hoichoi'],https://www.themoviedb.org/movie/423447/watch?locale=PE,True
tt6442774,movie,Dholakpur to Kathmandu,[16],"Bheem and his friends are invited to spend their vacations in Kathmandu.Their trip is not without mishap, as a young ape is separated from its father. Bheem defeats the jaguars, and unites the ape with its father.",joy,329521.0,https://image.tmdb.org/t/p/w500None,['Netflix'],https://www.themoviedb.org/movie/329521-chhota-bheem-in-dholakpur-to-kathmandu/watch?locale=PE,True
tt6604174,movie,Living Proof,"[-1, 99]","Diagnosed with multiple sclerosis, documentarian Matt Embry takes viewers on a transnational journey — from Italy to Canada, and from the lab to the home — in order to examine the politics of the condition.",anger,472961.0,https://image.tmdb.org/t/p/w500/7JPJO5NaFOxFMEYAU5iAArmkioH.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/472961-living-proof/watch?locale=PE,True
tt6627630,movie,Cycle,[35],"Keshav, an astrologer, deeply values his cycle as it is his most prized possession. However, problems arise when a couple of thieves steal his bicycle.",anger,522842.0,https://image.tmdb.org/t/p/w500/w5nWV21hK8fstNr3w05qDszkzwi.jpg,"['Netflix', 'MUBI']",https://www.themoviedb.org/movie/522842/watch?locale=PE,True
tt6628102,movie,The Wild Pear Tree,[18],"Fresh out of university, a Turkish young man with literary aspirations returns to his home village, and to his father, a debt-ridden man with a gambling problem.",anger,418472.0,https://image.tmdb.org/t/p/w500/9QNUj1e6MdyuRKxWg4v2riG97In.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/418472-ahlat-agaci/watch?locale=PE,True
